symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2020-01-31 00:00:00+00:00,170.23,172.4,169.58,172.21,36142690,165.0593272338,167.1634142931,164.4290707414,166.9791854722,36142690,0.0,1.0
MSFT,2020-02-03 00:00:00+00:00,174.38,174.5,170.4,170.43,30149052,169.0832725315,169.1996275763,165.2241635472,165.2532523084,30149052,0.0,1.0
MSFT,2020-02-04 00:00:00+00:00,180.12,180.64,176.31,177.14,36433339,174.6489221721,175.153127366,170.9546495013,171.7594385608,36433339,0.0,1.0
MSFT,2020-02-05 00:00:00+00:00,179.9,184.2,178.41,184.03,39186324,174.4356045901,178.6049936937,172.9908627844,178.4401573803,39186324,0.0,1.0
MSFT,2020-02-06 00:00:00+00:00,183.63,183.82,180.06,180.97,27751381,178.0523072311,178.236536052,174.5907446497,175.4731037391,27751381,0.0,1.0
MSFT,2020-02-07 00:00:00+00:00,183.89,185.63,182.48,182.85,33529074,178.3044098281,179.991557977,176.9372380522,177.2959994402,33529074,0.0,1.0
MSFT,2020-02-10 00:00:00+00:00,188.7,188.84,183.25,183.58,35844267,182.9683078719,183.1040554241,177.6838495894,178.0038259625,35844267,0.0,1.0
MSFT,2020-02-11 00:00:00+00:00,184.44,190.7,183.5,190.65,53159906,178.8377037832,184.9075586177,177.9262559326,184.8590773491,53159906,0.0,1.0
MSFT,2020-02-12 00:00:00+00:00,184.71,185.85,181.85,185.58,47062921,179.0995026339,180.204875559,176.3263740673,179.9430767083,47062921,0.0,1.0
MSFT,2020-02-13 00:00:00+00:00,183.71,186.23,182.87,183.08,35295834,178.1298772609,180.5733332007,177.3153919477,177.519013276,35295834,0.0,1.0
MSFT,2020-02-14 00:00:00+00:00,185.35,185.41,182.65,183.25,23149516,179.7200628725,179.7782403949,177.1020743656,177.6838495894,23149516,0.0,1.0
MSFT,2020-02-18 00:00:00+00:00,187.23,187.7,185.5,185.61,27853113,181.5429585736,181.9986824989,179.8655066785,179.9721654695,27853113,0.0,1.0
MSFT,2020-02-19 00:00:00+00:00,187.28,188.18,186.47,188.06,29997471,182.0859487825,182.9609880494,181.2984134423,182.8443161471,29997471,0.51,1.0
MSFT,2020-02-20 00:00:00+00:00,184.42,187.25,181.1,186.95,36862376,179.3052684455,182.0567808069,176.0773458165,181.7651010513,36862376,0.0,1.0
MSFT,2020-02-21 00:00:00+00:00,178.59,183.5,177.25,183.17,48600385,173.6369585277,178.4107838615,172.3341222859,178.0899361303,48600385,0.0,1.0
MSFT,2020-02-24 00:00:00+00:00,170.89,174.55,163.23,167.77,68311066,166.1505114665,169.7090044852,158.7029550393,163.1170420079,68311066,0.0,1.0
MSFT,2020-02-25 00:00:00+00:00,168.07,174.84,167.65,174.2,68073295,163.4087217635,169.9909615823,163.0003701056,169.3687114369,68073295,0.0,1.0
MSFT,2020-02-26 00:00:00+00:00,170.17,173.26,168.21,169.71,56387148,165.450480053,168.454781536,163.5448389828,165.003237761,56387148,0.0,1.0
MSFT,2020-02-27 00:00:00+00:00,158.18,167.03,157.98,163.32,93174906,153.7930124862,162.3975652773,153.5985593158,158.790458966,93174906,0.0,1.0
MSFT,2020-02-28 00:00:00+00:00,162.01,163.71,152.0,152.41,97073557,157.5167906998,159.1696426483,147.7844095202,148.1830385195,97073557,0.0,1.0
MSFT,2020-03-02 00:00:00+00:00,172.79,172.92,162.31,165.31,71030810,167.9978165855,168.1242111462,157.8084704554,160.7252680117,71030810,0.0,1.0
MSFT,2020-03-03 00:00:00+00:00,164.51,175.0,162.26,173.8,71677019,159.94745533,170.1465241186,157.7598571628,168.9798050961,71677019,0.0,1.0
MSFT,2020-03-04 00:00:00+00:00,170.55,170.7,165.62,168.49,49814383,165.8199410768,165.9657809546,161.0266704259,163.8170734214,49814383,0.0,1.0
MSFT,2020-03-05 00:00:00+00:00,166.27,170.87,165.69,166.05,47817251,161.6586432297,166.1310661494,161.0947290355,161.4447447423,47817251,0.0,1.0
MSFT,2020-03-06 00:00:00+00:00,161.57,163.11,156.0,162.61,72821057,157.0889937248,158.5862831371,151.6734729286,158.100150211,72821057,0.0,1.0
MSFT,2020-03-09 00:00:00+00:00,150.62,157.75,150.0,151.0,70419274,146.4426826443,153.3749381698,145.839877816,146.8121436681,70419274,0.0,1.0
MSFT,2020-03-10 00:00:00+00:00,160.92,161.03,152.58,158.16,65354385,156.457020921,156.5639701647,148.3483237144,153.7735671692,65354385,0.0,1.0
MSFT,2020-03-11 00:00:00+00:00,153.63,157.7,151.15,157.13,56504304,149.3692028591,153.3263248772,146.9579835459,152.7721333415,56504304,0.0,1.0
MSFT,2020-03-12 00:00:00+00:00,139.06,153.47,138.58,145.3,93226366,135.2032893939,149.2136403228,134.7366017849,141.2702283111,93226366,0.0,1.0
MSFT,2020-03-13 00:00:00+00:00,158.83,161.91,140.73,147.5,92727446,154.4249852901,157.4195641146,136.8269733669,143.4092131857,92727446,0.0,1.0
MSFT,2020-03-16 00:00:00+00:00,135.42,149.35,135.0,140.0,87905868,131.6642416923,145.2079050121,131.2558900344,136.1172192949,87905868,0.0,1.0
MSFT,2020-03-17 00:00:00+00:00,146.57,147.5,135.0,140.0,81059817,142.5050059432,143.4092131857,131.2558900344,136.1172192949,81059817,0.0,1.0
MSFT,2020-03-18 00:00:00+00:00,140.4,146.0,135.02,138.0,81593173,136.5061256357,141.9508144075,131.2753353514,134.1726875907,81593173,0.0,1.0
MSFT,2020-03-19 00:00:00+00:00,142.71,150.15,139.0,142.77,85922661,138.7520597541,145.9857176938,135.1449534428,138.8103957052,85922661,0.0,1.0
MSFT,2020-03-20 00:00:00+00:00,137.35,147.1,135.86,146.0,84866215,133.5407147868,143.0203068449,132.0920386672,141.9508144075,84866215,0.0,1.0
MSFT,2020-03-23 00:00:00+00:00,135.98,140.57,132.52,137.01,78975176,132.2087105694,136.6714108306,128.8446707211,133.2101443971,78975176,0.0,1.0
MSFT,2020-03-24 00:00:00+00:00,148.34,149.6,141.27,143.75,82516727,144.2259165015,145.4509714751,137.3519969271,139.7632162403,82516727,0.0,1.0
MSFT,2020-03-25 00:00:00+00:00,146.92,154.33,144.44,148.91,75638224,142.8452989915,150.0497889556,140.4340796783,144.7801080372,75638224,0.0,1.0
MSFT,2020-03-26 00:00:00+00:00,156.11,156.66,148.37,148.4,64694427,151.7804221723,152.315168391,144.255084477,144.2842524526,64694427,0.0,1.0
MSFT,2020-03-27 00:00:00+00:00,149.7,154.89,149.2,151.75,57042291,145.5481980603,150.5942578328,145.0620651343,147.5413430571,57042291,0.0,1.0
MSFT,2020-03-30 00:00:00+00:00,160.23,160.6,150.01,152.44,63420326,155.786157483,156.1458958483,145.8496004745,148.2122064951,63420326,0.0,1.0
MSFT,2020-03-31 00:00:00+00:00,157.71,164.78,156.56,159.4,77927186,153.3360475357,160.2099671101,152.2179418058,154.9791768258,77927186,0.0,1.0
MSFT,2020-04-01 00:00:00+00:00,152.11,157.75,150.82,153.0,57969926,147.8913587639,153.3749381698,146.6371358147,148.7566753723,57969926,0.0,1.0
MSFT,2020-04-02 00:00:00+00:00,155.26,155.48,150.36,151.86,49630735,150.953996198,151.1678946855,146.1898935227,147.6482923009,49630735,0.0,1.0
MSFT,2020-04-03 00:00:00+00:00,153.83,157.38,152.19,155.1,41243284,149.5636560295,153.0151998045,147.9691400321,150.7984336617,41243284,0.0,1.0
MSFT,2020-04-06 00:00:00+00:00,165.27,166.5,157.58,160.32,67111697,160.6863773776,161.8822643757,153.2096529749,155.8736614097,67111697,0.0,1.0
MSFT,2020-04-07 00:00:00+00:00,163.49,170.0,163.26,169.59,62769038,158.9557441609,165.2851948581,158.7321230149,164.8865658587,62769038,0.0,1.0
MSFT,2020-04-08 00:00:00+00:00,165.13,166.67,163.5,165.67,48318234,160.5502601583,162.0475495706,158.9654668194,161.0752837185,48318234,0.0,1.0
MSFT,2020-04-09 00:00:00+00:00,165.14,167.37,163.33,166.36,51431775,160.5599828169,162.7281356671,158.8001816245,161.7461471564,51431775,0.0,1.0
MSFT,2020-04-13 00:00:00+00:00,165.51,165.57,162.3,164.35,41905264,160.9197211821,160.9780571333,157.7987477969,159.7918927937,41905264,0.0,1.0
MSFT,2020-04-14 00:00:00+00:00,173.7,173.75,168.0,169.0,52874338,168.8825785109,168.9311918035,163.3406631539,164.312929006,52874338,0.0,1.0
MSFT,2020-04-15 00:00:00+00:00,171.88,173.57,169.24,171.2,40940833,167.1130546601,168.7561839501,164.5462728105,166.4519138806,40940833,0.0,1.0
MSFT,2020-04-16 00:00:00+00:00,177.04,177.28,172.9,174.3,50479610,172.1299464569,172.3632902614,168.1047658292,169.4659380221,50479610,0.0,1.0
MSFT,2020-04-17 00:00:00+00:00,178.6,180.0,175.87,179.5,52765625,173.6466811862,175.0078533792,170.99239541,174.5217204531,52765625,0.0,1.0
MSFT,2020-04-20 00:00:00+00:00,175.06,178.75,174.99,176.63,36669595,170.2048600697,173.792521064,170.1368014601,171.7313174576,36669595,0.0,1.0
MSFT,2020-04-21 00:00:00+00:00,167.82,173.67,166.11,173.5,56203749,163.1656553005,168.8534105353,161.5030806934,168.6881253405,56203749,0.0,1.0
MSFT,2020-04-22 00:00:00+00:00,173.52,174.0,170.82,171.39,34651604,168.7075706575,169.1742582665,166.0824528568,166.6366443925,34651604,0.0,1.0
MSFT,2020-04-23 00:00:00+00:00,171.42,175.06,170.91,174.11,32790804,166.6658123681,170.2048600697,166.1699567835,169.2812075102,32790804,0.0,1.0
MSFT,2020-04-24 00:00:00+00:00,174.55,174.56,170.71,172.06,34305320,169.7090044852,169.7187271437,165.9755036131,167.2880625134,34305320,0.0,1.0
MSFT,2020-04-27 00:00:00+00:00,174.05,176.9,173.3,176.59,33194384,169.2228715591,171.9938292376,168.49367217,171.6924268235,33194384,0.0,1.0
MSFT,2020-04-28 00:00:00+00:00,169.81,175.67,169.39,175.59,34392694,165.1004643462,170.7979422395,164.6921126883,170.7201609714,34392694,0.0,1.0
MSFT,2020-04-29 00:00:00+00:00,177.43,177.68,171.88,173.22,51286559,172.5091301392,172.7521966023,167.1130546601,168.4158909019,51286559,0.0,1.0
MSFT,2020-04-30 00:00:00+00:00,179.21,180.4,176.23,180.0,53875857,174.239763356,175.39675972,171.3424111167,175.0078533792,53875857,0.0,1.0
MSFT,2020-05-01 00:00:00+00:00,174.57,178.64,174.01,175.8,39370474,169.7284498022,173.6855718203,169.183980925,170.9243368003,39370474,0.0,1.0
MSFT,2020-05-04 00:00:00+00:00,178.84,179.0,173.8,174.49,30372862,173.8800249907,174.035587527,168.9798050961,169.650668534,30372862,0.0,1.0
MSFT,2020-05-05 00:00:00+00:00,180.76,183.65,179.9,180.62,36839168,175.7467754268,178.5566237393,174.9106267939,175.6106582075,36839168,0.0,1.0
MSFT,2020-05-06 00:00:00+00:00,182.54,184.2,181.63,182.08,32139299,177.4774086435,179.091369958,176.5926467181,177.0301663515,32139299,0.0,1.0
MSFT,2020-05-07 00:00:00+00:00,183.6,184.55,182.58,184.17,28315992,178.5080104467,179.4316630062,177.5162992776,179.0622019824,28315992,0.0,1.0
MSFT,2020-05-08 00:00:00+00:00,184.68,185.0,183.36,184.98,30912638,179.558057567,179.8691826397,178.2746666422,179.8497373226,30912638,0.0,1.0
MSFT,2020-05-11 00:00:00+00:00,186.74,187.51,182.85,183.15,30892660,181.5609252224,182.3095699285,177.7788110577,178.0704908133,30892660,0.0,1.0
MSFT,2020-05-12 00:00:00+00:00,182.51,187.04,182.3,186.8,32038199,177.4482406679,181.852604978,177.244064839,181.6192611735,32038199,0.0,1.0
MSFT,2020-05-13 00:00:00+00:00,179.75,184.05,176.54,182.55,44711488,174.7647869161,178.9455300802,171.6438135309,177.487131302,44711488,0.0,1.0
MSFT,2020-05-14 00:00:00+00:00,180.53,180.69,175.68,177.54,41873911,175.5231542808,175.6787168171,170.8076648981,172.616079383,41873911,0.0,1.0
MSFT,2020-05-15 00:00:00+00:00,183.16,187.06,177.0,179.06,46610382,178.0802134718,181.872050295,172.0910558228,174.0939234782,46610382,0.0,1.0
MSFT,2020-05-18 00:00:00+00:00,184.91,186.2,183.96,185.75,35306620,179.781678713,181.0359016622,178.8580261535,180.5983820288,35306620,0.0,1.0
MSFT,2020-05-19 00:00:00+00:00,183.63,186.6,183.49,185.03,26799116,178.5371784223,181.4248080031,178.401061203,179.8983506153,26799116,0.0,1.0
MSFT,2020-05-20 00:00:00+00:00,185.66,185.85,183.94,184.81,31261334,181.0067336867,181.1919716453,179.3298426927,180.1780375559,31261334,0.51,1.0
MSFT,2020-05-21 00:00:00+00:00,183.43,186.67,183.29,185.4,29032741,178.8326250142,181.9914196773,178.6961338868,180.7532501643,29032741,0.0,1.0
MSFT,2020-05-22 00:00:00+00:00,183.51,184.46,182.54,183.19,20826898,178.9106199442,179.8368097374,177.9649314185,178.5986402244,20826898,0.0,1.0
MSFT,2020-05-26 00:00:00+00:00,181.57,186.5,181.1,186.34,36073609,177.0192428928,181.8256804512,176.5610226794,181.6696905912,36073609,0.0,1.0
MSFT,2020-05-27 00:00:00+00:00,181.81,181.99,176.6,180.2,39517146,177.2532276827,177.4287162751,172.1738078696,175.6835797174,39517146,0.0,1.0
MSFT,2020-05-28 00:00:00+00:00,181.4,184.15,180.38,180.74,33831824,176.8535036667,179.5345793838,175.8590683098,176.2100454946,33831824,0.0,1.0
MSFT,2020-05-29 00:00:00+00:00,183.25,184.27,180.41,182.73,42146720,178.6571364218,179.6515717787,175.8883164085,178.1501693772,42146720,0.0,1.0
MSFT,2020-06-01 00:00:00+00:00,182.83,183.0,181.46,182.54,22668821,178.2476630396,178.4134022657,176.9119998642,177.9649314185,22668821,0.0,1.0
MSFT,2020-06-02 00:00:00+00:00,184.91,185.0,181.35,184.25,30794585,180.2755312184,180.3632755145,176.8047568355,179.6320730462,30794585,0.0,1.0
MSFT,2020-06-03 00:00:00+00:00,185.36,185.94,183.58,184.82,27311016,180.7142526993,181.2797159415,178.9788655079,180.1877869222,27311016,0.0,1.0
MSFT,2020-06-04 00:00:00+00:00,182.92,185.84,182.3,184.3,28761809,178.3354073358,181.182222279,177.7309466287,179.6808198775,28761809,0.0,1.0
MSFT,2020-06-05 00:00:00+00:00,187.2,187.73,182.01,182.62,39893643,182.5081360882,183.0248524992,177.4482150076,178.0429263485,39893643,0.0,1.0
MSFT,2020-06-08 00:00:00+00:00,188.36,188.55,184.44,185.94,33211590,183.6390625725,183.8243005312,179.8173110049,181.2797159415,33211590,0.0,1.0
MSFT,2020-06-09 00:00:00+00:00,189.8,190.7,187.26,188.0,29783916,185.0429713117,185.9204142736,182.5666322857,183.2880853878,29783916,0.0,1.0
MSFT,2020-06-10 00:00:00+00:00,196.84,198.52,191.01,191.13,43872329,191.9065251475,193.5444186765,186.2226446272,186.3396370221,43872329,0.0,1.0
MSFT,2020-06-11 00:00:00+00:00,186.27,195.76,186.07,193.13,52854672,181.6014450275,190.8535935931,181.4064577027,188.2895102709,52854672,0.0,1.0
MSFT,2020-06-12 00:00:00+00:00,187.74,191.72,185.18,190.54,43373587,183.0346018654,186.9148496305,180.5387641069,185.7644244137,43373587,0.0,1.0
MSFT,2020-06-15 00:00:00+00:00,188.94,190.82,184.01,184.58,32770189,184.2045258147,186.0374066686,179.3980882564,179.9538021323,32770189,0.0,1.0
MSFT,2020-06-16 00:00:00+00:00,193.57,195.58,191.46,192.89,42556656,188.7184823857,190.6781050007,186.6613661082,188.0555254811,42556656,0.0,1.0
MSFT,2020-06-17 00:00:00+00:00,194.24,196.32,193.69,195.03,25687822,189.371689924,191.3995581028,188.8354747806,190.1418898573,25687822,0.0,1.0
MSFT,2020-06-18 00:00:00+00:00,196.32,196.49,194.0,194.0,23061648,191.3995581028,191.5652973289,189.1377051342,189.1377051342,23061648,0.0,1.0
MSFT,2020-06-19 00:00:00+00:00,195.15,199.29,194.37,198.59,44441141,190.2588822522,194.2951198773,189.4984316852,193.6126642402,44441141,0.0,1.0
MSFT,2020-06-22 00:00:00+00:00,200.57,200.76,195.23,195.79,32818929,195.5430387565,195.7282767151,190.3368771822,190.8828416919,32818929,0.0,1.0
MSFT,2020-06-23 00:00:00+00:00,201.91,203.95,201.43,202.09,30917447,196.8494538332,198.838324547,196.3814842535,197.0249424256,30917447,0.0,1.0
MSFT,2020-06-24 00:00:00+00:00,197.84,203.25,196.56,201.6,36740647,192.8814617719,198.1558689099,191.6335428926,196.5472234796,36740647,0.0,1.0
MSFT,2020-06-25 00:00:00+00:00,200.34,200.61,195.47,197.8,27803933,195.3188033329,195.5820362215,190.570861972,192.8424643069,27803933,0.0,1.0
MSFT,2020-06-26 00:00:00+00:00,196.33,199.89,194.88,199.73,54675780,191.409307469,194.8800818519,189.9956493636,194.724091992,54675780,0.0,1.0
MSFT,2020-06-29 00:00:00+00:00,198.44,198.53,193.55,195.78,26701586,193.4664237465,193.5541680427,188.6989836532,190.8730923256,26701586,0.0,1.0
MSFT,2020-06-30 00:00:00+00:00,203.51,204.4,197.74,197.88,34310283,198.4093524322,199.277046028,192.7839681094,192.9204592369,34310283,0.0,1.0
MSFT,2020-07-01 00:00:00+00:00,204.7,206.35,201.77,203.14,32071431,199.5695270153,201.1781724455,196.7129627058,198.0486258812,32071431,0.0,1.0
MSFT,2020-07-02 00:00:00+00:00,206.26,208.02,205.0,205.68,29322547,201.0904281494,202.8063166083,199.8620080026,200.5249649072,29322547,0.0,1.0
MSFT,2020-07-06 00:00:00+00:00,210.7,211.13,208.09,208.83,32033747,205.4191467617,205.8383695102,202.874562172,203.5960152741,32033747,0.0,1.0
MSFT,2020-07-07 00:00:00+00:00,208.25,214.67,207.99,210.45,33600749,203.0305520319,209.2896451606,202.7770685096,205.1754126056,33600749,0.0,1.0
MSFT,2020-07-08 00:00:00+00:00,212.83,213.26,208.69,210.07,33602226,207.4957617717,207.9149845202,203.4595241467,204.8049366883,33602226,0.0,1.0
MSFT,2020-07-09 00:00:00+00:00,214.32,216.38,211.47,216.33,33122280,208.948417342,210.9567867883,206.1698479625,210.9080399571,33122280,0.0,1.0
MSFT,2020-07-10 00:00:00+00:00,213.67,214.08,211.08,213.62,26178663,208.3147085362,208.7144325522,205.789622679,208.265961705,26178663,0.0,1.0
MSFT,2020-07-13 00:00:00+00:00,207.07,215.8,206.5,214.48,38135816,201.8801268151,210.3913235462,201.3244129392,209.1044072019,38135816,0.0,1.0
MSFT,2020-07-14 00:00:00+00:00,208.35,208.85,202.03,206.13,37598121,203.1280456944,203.6155140066,196.9664462281,200.9636863882,37598121,0.0,1.0
MSFT,2020-07-15 00:00:00+00:00,208.04,211.33,205.03,209.56,32248893,202.8258153408,206.0333568351,199.8912561013,204.3077190099,32248893,0.0,1.0
MSFT,2020-07-16 00:00:00+00:00,203.92,205.7,202.31,205.4,29940718,198.8090764483,200.5444636397,197.239428483,200.2519826524,29940718,0.0,1.0
MSFT,2020-07-17 00:00:00+00:00,202.88,205.04,201.39,204.47,31636070,197.7951423589,199.9010054676,196.3424867885,199.3452915917,31636070,0.0,1.0
MSFT,2020-07-20 00:00:00+00:00,211.6,212.3,203.01,205.0,36386080,206.2965897237,206.9790453607,197.92188412,199.8620080026,36386080,0.0,1.0
MSFT,2020-07-21 00:00:00+00:00,208.75,213.94,208.03,213.66,37702523,203.5180203441,208.5779414248,202.8160659745,208.3049591699,37702523,0.0,1.0
MSFT,2020-07-22 00:00:00+00:00,211.75,212.3,208.39,209.2,49605692,206.4428302173,206.9790453607,203.1670431593,203.9567418251,49605692,0.0,1.0
MSFT,2020-07-23 00:00:00+00:00,202.54,210.92,202.15,207.19,67457035,197.4636639066,205.6336328191,197.0834386231,201.99711921,67457035,0.0,1.0
MSFT,2020-07-24 00:00:00+00:00,201.3,202.86,197.51,200.42,39826989,196.2547424923,197.7756436264,192.5597326858,195.3967982628,39826989,0.0,1.0
MSFT,2020-07-27 00:00:00+00:00,203.85,203.97,200.86,201.47,30160867,198.7408308845,198.8578232795,195.8257703776,196.4204817185,30160867,0.0,1.0
MSFT,2020-07-28 00:00:00+00:00,202.02,204.7,201.74,203.61,23251388,196.9566968619,199.5695270153,196.6837146071,198.5068460947,23251388,0.0,1.0
MSFT,2020-07-29 00:00:00+00:00,204.06,204.65,202.01,202.5,19632602,198.9455675757,199.5207801841,196.9469474956,197.4246664416,19632602,0.0,1.0
MSFT,2020-07-30 00:00:00+00:00,203.9,204.46,199.57,201.0,25079596,198.7895777158,199.3355422254,194.5681021321,195.962261505,25079596,0.0,1.0
MSFT,2020-07-31 00:00:00+00:00,205.01,205.1,199.01,204.4,51247969,199.8717573688,199.959501665,194.0221376224,199.277046028,51247969,0.0,1.0
MSFT,2020-08-03 00:00:00+00:00,216.54,217.64,210.44,211.52,78983009,211.1127766482,212.1852069351,205.1656632394,206.2185947937,78983009,0.0,1.0
MSFT,2020-08-04 00:00:00+00:00,213.29,214.77,210.31,214.17,49280056,207.9442326189,209.387138823,205.0389214782,208.8021768484,49280056,0.0,1.0
MSFT,2020-08-05 00:00:00+00:00,212.94,215.0,211.57,214.9,28858621,207.6030048004,209.6113742466,206.2673416249,209.5138805842,28858621,0.0,1.0
MSFT,2020-08-06 00:00:00+00:00,216.35,216.3705,211.55,212.34,32656843,210.9275386896,210.9475248904,206.2478428924,207.0180428257,32656843,0.0,1.0
MSFT,2020-08-07 00:00:00+00:00,212.48,215.7,210.93,214.85,27820421,207.1545339531,210.2938298837,205.6433821853,209.465133753,27820421,0.0,1.0
MSFT,2020-08-10 00:00:00+00:00,208.25,211.88,206.35,211.67,36716462,203.0305520319,206.5695719785,201.1781724455,206.3648352874,36716462,0.0,1.0
MSFT,2020-08-11 00:00:00+00:00,203.38,207.65,203.14,207.155,36446459,198.2826106711,202.4455900573,198.0486258812,201.9629964282,36446459,0.0,1.0
MSFT,2020-08-12 00:00:00+00:00,209.19,210.28,204.75,205.29,28041364,203.9469924589,205.0096733795,199.6182738465,200.1447396237,28041364,0.0,1.0
MSFT,2020-08-13 00:00:00+00:00,208.7,211.35,208.15,209.44,22588870,203.4692735129,206.0528555676,202.9330583695,204.190726615,22588870,0.0,1.0
MSFT,2020-08-14 00:00:00+00:00,208.9,209.59,207.51,208.76,17958936,203.6642608378,204.3369671086,202.3090989299,203.5277697104,17958936,0.0,1.0
MSFT,2020-08-17 00:00:00+00:00,210.28,211.1874,208.915,209.6,20063496,205.0096733795,205.8943308724,203.6788848871,204.3467164749,20063496,0.0,1.0
MSFT,2020-08-18 00:00:00+00:00,211.49,212.36,209.21,210.53,21336167,206.189346695,207.0375415582,203.9664911913,205.2534075356,21336167,0.0,1.0
MSFT,2020-08-19 00:00:00+00:00,209.7,212.1,209.25,211.49,27627561,204.9414278157,207.2869663315,204.501639344,206.6908086254,27627561,0.51,1.0
MSFT,2020-08-20 00:00:00+00:00,214.58,215.0,208.91,209.54,26981478,209.7106894645,210.1211587047,204.169354721,204.7850585814,26981478,0.0,1.0
MSFT,2020-08-21 00:00:00+00:00,213.02,216.25,212.85,213.86,36249319,208.1860894292,211.3427933484,208.0199471177,209.0070279098,36249319,0.0,1.0
